award_id,vendor_name,description,award_amount,total_outlays,contract_award_type,start_date,end_date,awarding_agency,awarding_sub_agency,naics_code,psc_code,query_batch
N4008525F1373,EXCELL CONSTRUCTION CORP,THIS PROJECT REPLACES MULTIPLE TRENCH COVERS INSIDE B42 AS DESCRIBED IN THE STATEMENT OF WORK AND SOLICITATION DOCUMENTS.,504088.64,,DELIVERY ORDER,2025-09-30,2026-05-13,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV18FL832,LYON SHIPYARD INC,VESSEL OCCM/REPAIRS/MODIFICATIONS,503792.66,,DELIVERY ORDER,2018-05-25,2018-09-12,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N4425518F4042,CHUGACH FEDERAL SOLUTIONS LLC,IGF::OT::IGF  REPAIR REMAINING FIVE DRY DOCK COVERS,503516.43,0.0,DELIVERY ORDER,2017-12-26,2018-08-23,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008424F4233,"MITOMO CO., LTD.",YSK-DD6 REPLACE DETERIORATED SEWAGE PIPES,502431.66,,DELIVERY ORDER,2024-03-15,2026-01-20,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4425524F4423,"AMENTUM TECHNOLOGY, INC.","(FY25-Q1) 22715864, OVERHAUL DRAINAGE PUMPS 1 AND 2, 705, PSNS",499511.23,,DELIVERY ORDER,2024-09-24,2025-04-21,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV18FL967,"COLONNA'S SHIP YARD, INCORPORATED",VESSEL REPAIRS/MODIFICATIONS,499064.22,0.0,DELIVERY ORDER,2018-09-26,2019-04-15,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N5523624F9971,HII FLEET SUPPORT GROUP LLC,CODE 460C CVN/CEMAT TASK ORDER MATERIAL/SUBCONTRACTOR SUPPORT 24-P109,497911.03,0.0,DELIVERY ORDER,2023-12-22,2025-12-05,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008519F4781,NADIAD INC,IGF::OT::IGF X004 REPLACE EMERGENCY BACKUP DIESEL GENERATOR DRY D,496747.0,0.0,DELIVERY ORDER,2019-03-28,2019-11-23,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV19FL018,"FOSS MARITIME COMPANY, LLC.",LCU 2032 EMERGENCY REPAIRS,494661.66,,DELIVERY ORDER,2019-01-10,2019-03-25,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N6883622P0258,JERED LLC,HELO HANGAR DOOR PARTS GROUP,494024.16,0.0,PURCHASE ORDER,2022-08-26,2022-09-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008519F5603,KOMAN GOVERNMENT SOLUTIONS LLC,REPLACE FAILING LIEBERTS IN SUPPORT OF SERVER ROOM PNSY-86A,493881.0,0.0,DELIVERY ORDER,2019-08-29,2020-05-22,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6247820F4189,"HAWK-NIKING, LLC",X036 WR:152314 - WON:1656033 - CONVERT NRMD CEILING PER PHNSY CNI,485000.0,5238.0,DELIVERY ORDER,2020-07-17,2021-06-14,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008525F0847,"MIG GOV, LLC","BLDG. 13, REMOVE AND REPLACE CARPET AND CUBICLES",483374.0,,DELIVERY ORDER,2025-09-11,2026-03-10,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6600122F0485,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,CRYPTOGRAPHIC UNIVERSAL ENCLOSURE (CUE) PRODUCTION AND ENGINEERING SUPPORT FOR NEW SHIPS CONSTRUCTION NAVY (SCN) VIRGINIA CLASS SHIPSETS AND ONBOARD REPAIR PARTS (OBRP) KITS,482903.16,,DELIVERY ORDER,2022-03-16,2024-07-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6600120F0699,SERCO INC,CRYPTOGRAPHIC UNIVERSAL ENCLOSURES (CUE) PRODUCTION AND ENGINEERING SUPPORT FOR NEW SHIPS CONSTRUCTION (SCN) VIRGINIA CLASS SHIPSETS AND ONBOARD REPAIR PART (OBRP) KITS,482273.18,167274.75,DELIVERY ORDER,2020-06-09,2021-06-08,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6449825F4528,OCEANEERING INTERNATIONAL INC,SAIL RACETRACK,480117.5,,DELIVERY ORDER,2025-07-24,2026-03-16,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N6945023F0308,RQ-AECOM JV,(OMC) BAY HILL ROAD REPAIR AND REPAVE,479500.0,,DELIVERY ORDER,2023-03-17,2023-11-12,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
7F02,"AUSTAL USA, LLC",POST DELIVERY LABOR - BOA ITEM 0003,478583.0,,DELIVERY ORDER,2015-09-25,2017-07-31,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008520F4037,NADIAD INC,X006 INSTALL EMERGENT DEWATERING PIPING DD2,470169.0,202400.0,DELIVERY ORDER,2019-12-17,2021-06-01,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6600120F1149,SERCO INC,CRYPTOGRAPHIC UNIVERSAL ENCLOSURES (CUE) PRODUCTION AND ENGINEERING SUPPORT FOR NEW SHIPS CONSTRUCTION (SCN) VIRGINIA CLASS SHIPSETS AND ON-BOARD REPAIR PART (OBRP) KITS.,470057.78,,DELIVERY ORDER,2020-08-27,2022-04-29,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008420F4152,"MITOMO CO., LTD.",BASE PERIOD IDIQ MACC,467818.58,0.0,DELIVERY ORDER,2020-02-07,2021-05-21,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278918F0024,ELECTRIC BOAT CORPORATION,SSN 769 DOCK/LAYDAYS/UNDOCK,466042.0,,DELIVERY ORDER,2018-07-16,2018-08-28,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W912BU25FA021,"THE SHEARER GROUP, INC.",SHEARER TO 12 LRB KOLBER EQUIPMENT RELOCATE 3503,464000.0,,DELIVERY ORDER,2025-08-22,2026-03-20,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N4425524F4230,"AMENTUM TECHNOLOGY, INC.",22669781 REHANG OILY WATER PIPING,462922.19,0.0,DELIVERY ORDER,2024-07-19,2025-07-19,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008421F4387,KANAGAWA NABCO PTY. LTD.,"YSK-J186, REPAIR SALT WATER INTAKE AT B#13",460794.69,0.0,DELIVERY ORDER,2021-06-11,2022-06-22,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4425523F4512,PORT MADISON ENTERPRISES CONSTRUCTION CORPORATION,"(SWING) 5995963 21640942, REPAIR SPALLING CONCRETE THROUGH TUNNEL",460754.2,0.0,DELIVERY ORDER,2023-09-21,2024-04-18,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N5523625F9981,HII FLEET SUPPORT GROUP LLC,"CODE 460C TO PROVIDE LABOR, MATERIALS, SUBCONTRACTOR, ODCS TO SUPPORT REQUIREMENTS",457095.0,,DELIVERY ORDER,2025-08-11,2026-06-20,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
6973GH19C00006,TERRACOSTA CONSULTING GROUP INC,"SAN DIEGO, CA VOR - DESIGN AND BUILD FOR BOAT DOCK REPLACEMENT AND VARIOUS ITEMS.",456327.5,376511.14,DEFINITIVE CONTRACT,2018-11-05,2022-04-25,Department of Transportation,Federal Aviation Administration,,,kw_ship_construction_contracts
N4008518F4580,"J. W. CLARK ENTERPRISES, INC","IGF::OT::IGF X003 DRY DOCK 2 TRASH RACK SEAT MODIFICATIONS, NNSY",452970.0,,DELIVERY ORDER,2018-01-08,2018-06-22,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV20FL109,"METAL TRADES, LLC",EMERGENCY REPAIRS TO THE LCU 2031,451647.07,0.0,DELIVERY ORDER,2020-01-08,2020-06-26,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
W912ER20C0001,INTERDYNE CORP,RAS EL TIN SUBMARINE WORKSHOP RENOVATIONS,450862.36,,DEFINITIVE CONTRACT,2019-10-04,2020-06-11,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N3225317F0023,ELECTRIC BOAT CORPORATION,IGF::CT::IGF SUBMARINE REPAIR-FIXED PRICE,443109.0,,DELIVERY ORDER,2017-06-12,2018-03-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5523626F9971,HII FLEET SUPPORT GROUP LLC,CODE 460C - INCORPORATE AND OBLIGATE NEW TASK ORDER.,442825.0,,DELIVERY ORDER,2025-12-19,2026-06-01,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N6278917F0017,ELECTRIC BOAT CORPORATION,IGF::CT::IGF SSN 720 SUBMARINE REPAIR-FFP,438157.0,5974.0,DELIVERY ORDER,2017-04-03,2017-06-27,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
BR18,HEAVY ENGINEERING INDUSTRIES AND SHIPBUILDING COMPANY K.S.C.,UN-PROGRAMMED REPAIRS TO US ARMY VESSELS LANDING CRAFT UTILITY (LCU) 2002&2029.,437853.79,,DELIVERY ORDER,2017-03-21,2017-06-24,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N4008420F4171,"MITOMO CO., LTD.","X006 YSK-DD3, SRF-REPLACE ALL FLOODLIGHTS WITH NEW LED TYPE YOKOSUKA JAPAN MACC TASK ORDER",436330.79,0.0,DELIVERY ORDER,2020-02-12,2022-02-06,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6600122F0334,"KOAM ENGINEERING SYSTEMS, INC.",CRYPTOGRAPHIC UNIVERSAL ENCLOSURES (CUE) PRODUCTION AND ENGINEERING SUPPORT FOR NEW SHIPS CONSTRUCTION (SCN) COLUMBIA CLASS SHIPSETS AND ON BOARD REPAIR PART (OBRP) KITS,435881.33,,DELIVERY ORDER,2022-02-01,2023-05-01,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008519F4513,NADIAD INC,IGF::OT::IGF X009 REPLACE&RELOCATE FIRE ALARM RECEIVERS,435815.0,0.0,DELIVERY ORDER,2019-03-26,2020-11-20,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV18FL883,"METAL TRADES, LLC",LCM 8596 VESSEL REPAIRS/MODIFICATIONS,434153.42,0.0,DELIVERY ORDER,2018-08-14,2018-12-19,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
BR15,HEAVY ENGINEERING INDUSTRIES AND SHIPBUILDING COMPANY K.S.C.,"THIS IS A DELIVERY ORDER FOR AN EMERGENCY REPAIR TO US VESSEL LCU 2018&LCU 2027 LOCATED AT MUHAMMAD AL-AHMAD NAVAL BASE, KUWAIT.",434103.79,,DELIVERY ORDER,2016-11-09,2017-03-05,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N3225318F0018,ELECTRIC BOAT CORPORATION,SUBMARINE REPAIR-FIXED PRICE,432755.2,,DELIVERY ORDER,2018-05-11,2018-12-23,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008518F4302,NADIAD INC,REPLACE EMERGENCY BACKUP GENERATOR DD#1,430388.0,,DELIVERY ORDER,2018-01-16,2018-10-16,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008420F4209,KANAGAWA NABCO PTY. LTD.,"YSK-A10, REPLACE ROOF OF BLDGS A10 AND A17, YOKOSUKA, MINI MACC TASK ORDER",427559.19,0.0,DELIVERY ORDER,2020-03-05,2020-10-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
0254,RORE INC,OTHER FUNCTIONS  IGF::OT::IGF  NAVFAC NORTHWEST JOC,425444.63,,DELIVERY ORDER,2016-10-19,2017-06-16,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008518F4278,"NEW AGE DEVELOPMENT GROUP, LLC","IGF::OT::IGF NFPC ROOF REPAIRS AT BUILDING 29, PNBC, PA",425313.88,,DELIVERY ORDER,2017-11-21,2018-07-19,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
L804,ELECTRIC BOAT CORPORATION,SSGN AWSS TRAINING EQUIPMENT,424760.0,,DELIVERY ORDER,2016-09-30,2017-09-15,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N6945018F4046,8-KOI INC,IGF::OT::IGF SEED PROJECT - DIVER DREDGE PROJECT 1,416868.0,,DELIVERY ORDER,2018-03-21,2018-05-21,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008525F0978,NEW DOMINION CONSTRUCTION LLC,"B92 ROOM EXPANSION AT PNSY KITTERY, ME",416733.0,,DELIVERY ORDER,2025-09-17,2026-01-15,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278914P0011,YORK INTERNATIONAL CORPORATION,NO3 EVAL&NO4 REPAIR R114 SSN 720-UCA,416717.48,,PURCHASE ORDER,2014-01-15,2014-06-19,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5523625F9972,HII FLEET SUPPORT GROUP LLC,CODE 460C DELIVERY ORDER TO SUPPORT VENT CLEANING SERVICES,414415.26,,DELIVERY ORDER,2024-12-01,2025-11-06,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5523624F9975,HII FLEET SUPPORT GROUP LLC,CODE 460C CVN/ CEMAT TASK ORDER MATERIAL/SUBCONTRACTOR SUPPORT 24-P106,413742.3,0.0,DELIVERY ORDER,2023-12-01,2025-12-08,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W56HZV20FL820,BAY SHIP & YACHT CO,LSV-3 AND LSV-4 EMERGENCY REPAIRS,410971.14,,DELIVERY ORDER,2020-04-10,2020-06-12,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N4008519F5285,"CCI UTILITY AND CONSTRUCTION SERVICES, LLC",REPLACE HYDRANTS FY19 UEM,409301.0,13584.0,DELIVERY ORDER,2019-06-26,2020-05-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
0012,JABEZ HOLDINGS INC.,IGF::OT::IGF CHANGE HOUSE FOUNDATIONS DD5,406708.0,,DELIVERY ORDER,2015-06-05,2016-04-07,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008424F4709,MECCS MITOMO JV,"N4008423D0043, IDIQ MULTIPLE AWARD CONSTRUCTION CONTRACT (BIG- MACC) AT U.S. MCAS IWAKUNI, JAPAN, TASK ORDER N4008424F4709, REPLACE MECHANICAL EQUIPMENTS PER ACIP REPORT (ID#5031230)",405233.26,,DELIVERY ORDER,2024-09-27,2025-09-22,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278918F0009,HUNTINGTON INGALLS INC,IGF::OT::IGF  LOW PRESSURE BLOWER,404044.0,,DELIVERY ORDER,2018-01-12,2018-02-12,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
INR16PD00090,"TATE SNYDER KIMSEY ARCHITECTS, LTD.",IGF::OT::IGF  ARCHITECT AND ENGINEERING RENOVATION AND DESIGN SERVICE IDIQ - BUILDING 500 AND BUILDING 800 RENOVATION DESIGN SERVICES,400827.87,0.0,DELIVERY ORDER,2016-03-18,2017-07-31,Department of the Interior,Bureau of Reclamation,,,kw_ship_construction_contracts
N6449819F4263,OCEANEERING INTERNATIONAL INC,SAIL RACETRACK,396842.0,0.0,DELIVERY ORDER,2019-09-06,2020-09-05,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4425525F0309,PORT MADISON CONSTRUCTION CORPORATION,THIS TASK ORDER IS TO REMOVE ALL SEA GROWTH FROM THE OILY WASTE WATER (OWW) PIPING AT PIER 6 AND TO REMOVE AND REPLACE ALL EXISTING HANGERS AND RELATED HARDWARE WITH NEW MATERIALS.,395378.45,,DELIVERY ORDER,2025-09-25,2026-09-25,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008422F4293,PAE DESIGN AND FACILITY MANAGEMENT,"PREVENTIVE MAINTENANCE PROGRAM AND SERVICE ORDER FOR VERTICAL TRANSPORATION EQUIPMENT SYSTEMS AT U.S. COMMANDER FLEET ACTIVITIES, KANTO PLAIN IN JAPAN",391387.78,0.0,DELIVERY ORDER,2022-03-25,2023-03-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008425F4217,NIKKAI CORPORATION,YSK-J6 REPLACE THE ACTUATOR UNIT OF SLUICE GATE VALVES,391128.12,,DELIVERY ORDER,2025-03-06,2026-04-10,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N0016424FG050,"J & N METAL PRODUCTS, LLC",AN/SQS-53C STAVE FRAME SHIP SETS - U.S.,390310.26,,DELIVERY ORDER,2024-08-19,2025-06-16,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N6279325F1031,HII FLEET SUPPORT GROUP LLC,CVN 75 KNOWLEDGE SHARING AND WORK INTEGRATION SUPPORT (KSWIS) IN SUPPORT OF REFUEL COMPLEX OVERHAUL (RCOH).,389450.7,,DELIVERY ORDER,2025-08-01,2026-07-31,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008518C9545,SWAN CONTRACTING LLC,C109 OFFICE EXPANSION B170 AND 153,388714.0,,DEFINITIVE CONTRACT,2018-09-18,2019-01-15,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6247822F4302,"HAWK-NIKING, LLC",X048 SPECIAL PROJECT RM-19-0342 (PHASE 2) DRYDOCK NO.3 SERVICE TU,388371.21,,DELIVERY ORDER,2022-06-16,2023-02-13,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV18FL845,LYON SHIPYARD INC,US ARMY VESSEL BC-6316,387170.43,0.0,DELIVERY ORDER,2018-08-01,2018-10-30,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N4008421F4192,PAE DESIGN AND FACILITY MANAGEMENT,"PREVENTIVE MAINTENANCE PROGRAM AND SERVICE ORDER FOR VERTICAL TRANSPORATION EQUIPMENT SYSTEMS AT U.S. COMMANDER FLEET ACTIVITIES, KANTO PLAIN IN JAPAN",386336.04,6481.14,DELIVERY ORDER,2021-02-19,2022-03-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N0010420F0KD0,RAYTHEON COMPANY,CAV ORDER OFF OF BOA N0010416GA501,385433.0,,DELIVERY ORDER,2020-01-28,2022-10-31,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5523622F9962,HII FLEET SUPPORT GROUP LLC,"CODE 460C, TO INCORPORATE AND FULLY FUND REQUIREMENT OF TASK ORDER 22-P119, CVN72 CAST",384641.0,11979.89,DELIVERY ORDER,2022-08-05,2023-11-01,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W912BU24F0041,"THE SHEARER GROUP, INC.",BARGE VESSELS ENGINEERING SERVICES,384000.0,,DELIVERY ORDER,2024-09-30,2026-04-24,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
W56HZV19FL486,LYON SHIPYARD INC,EMERGENCY REPAIRS TO THE THE LSV 1,383678.34,0.0,DELIVERY ORDER,2019-09-09,2019-10-07,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N6279325F7403,HII FLEET SUPPORT GROUP LLC,CVN 74 CABLEWAY DELIVERY ORDER IN SUPPORT OF REFUELING COMPLEX OVERHAUL.,383310.06,,DELIVERY ORDER,2025-10-17,2026-10-16,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008525F4495,DOORS INC,BUILDING 510 REPLACE DOOR #21,383250.0,,DELIVERY ORDER,2025-05-15,2025-10-14,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008519F4550,"CCI UTILITY AND CONSTRUCTION SERVICES, LLC",MOORING HARDWARE TESTING AT BERTHS&DRY DOCKS,383094.02,0.0,DELIVERY ORDER,2019-04-04,2019-12-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278620F0010,BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,DDG 1000 AUGUST ZMAV AVAILABILITY,382690.96,432025.0,DELIVERY ORDER,2020-07-07,2021-01-22,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5523622F9997,HII FLEET SUPPORT GROUP LLC,C440B/CVN.  INCORPORATE AND FULLY FUND TASK ORDER 22-P106 CVN76 VENT CLEANING IN SUPPORT OF CARRIER ENGINEERING MAINTENANCE ASSIST TEAM PROGRAM (CEMAT).,382214.0,,DELIVERY ORDER,2021-12-13,2022-04-23,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008519F5282,"CCI UTILITY AND CONSTRUCTION SERVICES, LLC",CREIGHTON STREET SEWER LINE REPLACEMENT,381534.0,0.0,DELIVERY ORDER,2019-07-03,2019-09-16,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008519P3622,SWAN CONTRACTING LLC,B357 EXPAND SOIL STORAGE,379564.0,,PURCHASE ORDER,2019-05-17,2019-09-24,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008424F4040,"SUMIJU YOKOSUKA KOGYO CO., LTD.",REPLACE SEWER PIPING DRY DOCK NO. 5,375593.02,0.0,DELIVERY ORDER,2023-11-30,2024-11-24,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278622F0002,BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,INDUSTRIAL EFFORTS AND MATERIAL,374739.0,,DELIVERY ORDER,2021-12-13,2022-04-18,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5523623F9968,HII FLEET SUPPORT GROUP LLC,CODE 460C/CVN. TO INCORPORATE AND OBLIGATE GROWTH WORK TASK ORDER 23-P106,373764.0,0.0,DELIVERY ORDER,2022-12-01,2023-03-31,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W912BU25FA025,BRUCE S ROSENBLATT & ASSOCIATES LLC,TO 0014 MVS POTTER RELIABILITY UPGRADE DESIGN 3316,370746.0,,DELIVERY ORDER,2025-09-18,2026-06-20,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N4008421F4327,MITOMO MARUTAKA JV,REMOVE AND PROVIDE NINE VENTILATION FANS AND OVERHAUL ONE VENTILATION FAN IN BLDG. 480,370699.09,0.0,DELIVERY ORDER,2021-12-23,2022-01-23,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
FA282321C0046,YERKES SOUTH INC.,DESIGN BUILD TO REPAIR BAYOU DOCK (WHARF BLDG.791).,369163.91,,DEFINITIVE CONTRACT,2021-09-28,2023-02-13,Department of Defense,Department of the Air Force,,,kw_ship_construction_contracts
N4008519F5675,NEW DOMINION CONSTRUCTION LLC,X002 AFFF REMOVAL/REPLENISHMENT PNSY,368739.0,0.0,DELIVERY ORDER,2019-08-07,2021-01-30,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N0002417F6200,"ARGON ST, INC.",DAC (FMS CANADA CN-P-MHW)  IGF::CL::IGF,366078.0,,DELIVERY ORDER,2017-09-14,2018-09-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4425520F4238,PORT MADISON ENTERPRISES CONSTRUCTION CORPORATION,"(PRI-5) (M2A) CONSTRUCT BERMS, REMOVE AND REPLACE SUMP LINER COAT",365890.78,0.0,DELIVERY ORDER,2020-06-10,2020-11-10,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008423C0101,NIKKAI CORPORATION,PROVIDE A/C SYSTEM AT ROOM 113 AND 115,363941.75,,DEFINITIVE CONTRACT,2022-11-15,2023-07-15,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV20FL806,"COLONNA'S SHIP YARD, INCORPORATED",LCU 2028 EMERGENCY REPAIR,361271.96,0.0,DELIVERY ORDER,2020-03-12,2020-08-14,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N6247822F4135,"D&D CONSTRUCTION, INC.","X024 BUILDING 54A REPLACE HVAC AND 10 EXHAUST FANS, JBPHH",361000.0,,DELIVERY ORDER,2022-05-16,2023-02-02,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6279324F0112,HII FLEET SUPPORT GROUP LLC,AIRCRAFT CARRIER CLIMATE CONTROL IMPROVEMENT TEAM (ACCCIT) MACHINERY VENTILATION SYSTEMS - INSPECTION FOR USS HARRY S. TRUMAN (CVN 75),360294.4,,DELIVERY ORDER,2024-01-08,2024-10-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W56HZV18FL870,"METAL TRADES, LLC",VESSEL REPAIRS/MODIFICATIONS,358903.24,,DELIVERY ORDER,2018-09-04,2019-04-08,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
0070,"RHOADS INDUSTRIAL, INC.",OPTION YEAR 4,357358.5,,DELIVERY ORDER,2012-08-24,2013-01-15,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N0016423FG020,"J & N METAL PRODUCTS, LLC",AN/SQS-53C STAVE FRAME SHIPSETS,353676.81,,DELIVERY ORDER,2023-02-10,2023-12-11,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N6945017F4070,"FOLSOM, LLC",IGF::OT::IGF REPLACE ROOF B5145 CARPENTER SHOP,353305.0,,DELIVERY ORDER,2017-09-18,2018-10-13,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008424F4061,"MITOMO CO., LTD.","YSK-DD6, REPLACE 200A AIR PIPING BETWEEN AT-18 AND DD#6",352498.3,0.0,DELIVERY ORDER,2023-11-17,2024-10-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008519F4314,NADIAD INC,IGF::OT::IGF X003 REPLACE BACKUP GENERATOR PNSY-DD1,351997.0,0.0,DELIVERY ORDER,2019-02-12,2019-08-29,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
